,filename, date, gender, race, yearofbirth, weather, glasses, expression, yaw,Unnamed: 9
17613,90260d9.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,-45,90260d9.nef
17614,90260d11.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,90,90260d11.nef
17615,90260d12.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,90,90260d12.nef
17616,90260d13.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,0,90260d13.nef
17617,90260d14.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,0,90260d14.nef
17618,90260d16.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,0,90260d16.nef
17619,90260d17.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,0,90260d17.nef
17620,90260d18.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,-90,90260d18.nef
17621,90260d19.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,-90,90260d19.nef
17622,90260d21.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,45,90260d21.nef
17623,90260d22.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,45,90260d22.nef
17624,90260d23.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,-45,90260d23.nef
17625,90260d24.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,-45,90260d24.nef
17626,90260d26.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,90,90260d26.nef
17627,90260d27.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,90,90260d27.nef
17628,90260d28.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,0,90260d28.nef
17629,90260d29.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,0,90260d29.nef
17630,90260d31.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,0,90260d31.nef
17631,90260d32.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,0,90260d32.nef
17632,90260d33.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,0,90260d33.nef
17633,90260d34.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,0,90260d34.nef
17634,90260d35.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,-90,90260d35.nef
17635,90260d36.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,-90,90260d36.nef
17636,90260d37.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,-90,90260d37.nef
17637,90260d38.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,-90,90260d38.nef
17638,90260d39.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,45,90260d39.nef
17639,90260d40.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,45,90260d40.nef
17640,90260d41.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,45,90260d41.nef
17641,90260d42.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,45,90260d42.nef
17642,90260d43.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,-45,90260d43.nef
17643,90260d44.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,-45,90260d44.nef
17644,90260d45.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,-45,90260d45.nef
17645,90260d46.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,-45,90260d46.nef
17646,90260d47.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,90,90260d47.nef
17647,90260d48.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,90,90260d48.nef
17648,90260d49.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,90,90260d49.nef
17649,90260d50.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,90,90260d50.nef
17650,90260d51.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,0,90260d51.nef
17651,90260d52.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,0,90260d52.nef
17652,90260d53.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,0,90260d53.nef
17653,90260d54.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,0,90260d54.nef
17654,90260d55.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,0,90260d55.nef
17655,90260d56.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,0,90260d56.nef
17656,90260d57.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,0,90260d57.nef
17657,90260d58.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,0,90260d58.nef
17658,90260d59.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,-90,90260d59.nef
17659,90260d60.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,-90,90260d60.nef
17660,90260d61.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,-90,90260d61.nef
17662,90260d63.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,45,90260d63.nef
17663,90260d64.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,45,90260d64.nef
17664,90260d65.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,45,90260d65.nef
17665,90260d66.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,45,90260d66.nef
17666,90260d67.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,-45,90260d67.nef
17667,90260d68.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,-45,90260d68.nef
17668,90260d69.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,-45,90260d69.nef
17669,90260d70.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,-45,90260d70.nef
17670,90260d71.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,90,90260d71.nef
17671,90260d72.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,90,90260d72.nef
17672,90260d73.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,90,90260d73.nef
17673,90260d74.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,90,90260d74.nef
17674,90260d75.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,0,90260d75.nef
17675,90260d76.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,0,90260d76.nef
17676,90260d77.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,0,90260d77.nef
17677,90260d78.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,0,90260d78.nef
17678,90260d95.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,0,90260d95.nef
17679,90260d96.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,-45,90260d96.nef
17681,90260d98.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,45,90260d98.nef
17683,90260d100.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,0,90260d100.nef
17684,90260d101.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,-45,90260d101.nef
17685,90260d102.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,-90,90260d102.nef
17686,90260d103.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,45,90260d103.nef
17688,90260d105.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,0,90260d105.nef
17689,90260d106.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,-45,90260d106.nef
17690,90260d107.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,-90,90260d107.nef
17691,90260d108.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,45,90260d108.nef
17693,90260d110.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,0,90260d110.nef
17694,90260d111.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,-45,90260d111.nef
17696,90260d113.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,45,90260d113.nef
17697,90260d114.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,90,90260d114.nef
17698,90261d1.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,0,90261d1.nef
17699,90261d2.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,0,90261d2.nef
17700,90261d3.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,-90,90261d3.nef
17701,90261d4.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,-90,90261d4.nef
17702,90261d6.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,45,90261d6.nef
17703,90261d7.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,45,90261d7.nef
17704,90261d8.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,-45,90261d8.nef
17705,90261d9.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,-45,90261d9.nef
17706,90261d11.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,90,90261d11.nef
17707,90261d12.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,90,90261d12.nef
17708,90261d13.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, BlankStare,0,90261d13.nef
17709,90261d14.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, none, Happiness,0,90261d14.nef
17710,90261d16.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,0,90261d16.nef
17711,90261d17.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,0,90261d17.nef
17712,90261d18.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,-90,90261d18.nef
17713,90261d19.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,-90,90261d19.nef
17714,90261d21.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,45,90261d21.nef
17715,90261d22.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,45,90261d22.nef
17716,90261d23.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,-45,90261d23.nef
17717,90261d24.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,-45,90261d24.nef
17718,90261d26.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,90,90261d26.nef
17719,90261d27.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,90,90261d27.nef
17720,90261d28.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, BlankStare,0,90261d28.nef
17721,90261d29.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, none, Happiness,0,90261d29.nef
17722,90261d31.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,0,90261d31.nef
17723,90261d32.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,0,90261d32.nef
17724,90261d33.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,0,90261d33.nef
17725,90261d34.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,0,90261d34.nef
17727,90261d36.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,-90,90261d36.nef
17728,90261d37.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,-90,90261d37.nef
17730,90261d39.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,45,90261d39.nef
17731,90261d40.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,45,90261d40.nef
17732,90261d41.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,45,90261d41.nef
17733,90261d42.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,45,90261d42.nef
17734,90261d43.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,-45,90261d43.nef
17735,90261d44.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,-45,90261d44.nef
17736,90261d45.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,-45,90261d45.nef
17737,90261d46.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,-45,90261d46.nef
17738,90261d47.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,90,90261d47.nef
17739,90261d48.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,90,90261d48.nef
17740,90261d49.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,90,90261d49.nef
17741,90261d50.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,90,90261d50.nef
17742,90261d51.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, BlankStare,0,90261d51.nef
17743,90261d52.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, glasses, Happiness,0,90261d52.nef
17744,90261d53.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, BlankStare,0,90261d53.nef
17745,90261d54.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Inside, prism, Happiness,0,90261d54.nef
17746,90261d55.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,0,90261d55.nef
17747,90261d56.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,0,90261d56.nef
17748,90261d57.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,0,90261d57.nef
17749,90261d58.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,0,90261d58.nef
17750,90261d59.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,-90,90261d59.nef
17751,90261d60.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,-90,90261d60.nef
17752,90261d61.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,-90,90261d61.nef
17753,90261d62.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,-90,90261d62.nef
17754,90261d63.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,45,90261d63.nef
17755,90261d64.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,45,90261d64.nef
17756,90261d65.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,45,90261d65.nef
17757,90261d66.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,45,90261d66.nef
17758,90261d67.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,-45,90261d67.nef
17759,90261d68.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,-45,90261d68.nef
17760,90261d69.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,-45,90261d69.nef
17761,90261d70.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,-45,90261d70.nef
17762,90261d71.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,90,90261d71.nef
17763,90261d72.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,90,90261d72.nef
17764,90261d73.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,90,90261d73.nef
17765,90261d74.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,90,90261d74.nef
17766,90261d75.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, BlankStare,0,90261d75.nef
17767,90261d76.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, glasses, Happiness,0,90261d76.nef
17768,90261d77.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, BlankStare,0,90261d77.nef
17769,90261d78.nef, 2009-08-09 00:00:00, Female, Black-or-African-American,1963, Sunny, prism, Happiness,0,90261d78.nef
17770,90261d95.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,0,90261d95.nef
17771,90261d96.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,-45,90261d96.nef
17773,90261d98.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,45,90261d98.nef
17774,90261d99.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,90,90261d99.nef
17775,90261d100.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,0,90261d100.nef
17776,90261d101.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,-45,90261d101.nef
17778,90261d103.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, BlankStare,45,90261d103.nef
17780,90261d105.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,0,90261d105.nef
17781,90261d106.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,-45,90261d106.nef
17782,90261d107.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,-90,90261d107.nef
17783,90261d108.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,45,90261d108.nef
17785,90261d110.nef, 2010-08-07 00:00:00,Female,Black-or-African-American,1963, Inside, none, Happiness,0,90261d110.nef
